manyID,treatyID,stateID,Title,Begin,End,Signature,Force,stateSignature,stateRat,stateForce,stateForce2,stateForce3,Term,stateWithdrawal,stateWithdrawal2,gengID,ecolexID,ieaID,Comments,Deposit,obsolete,ProvisionalApp,Reservation,verified,Notes,stateForce_ecolex,stateForce_iea,Consent,Acceptance,Accession,Changes_HUGGO,Verified_HUGGO,Checked_HUGGO,Succession,Coder
PW05MW_1925P,PW05MW_1925P,MEX,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,09.05.1926,NA,15.03.1932,15.03.1932,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,08.09.1931,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,15.03.1932,"stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,PRY,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,22.10.1933,22.10.1933,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,22.10.1933,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,22.10.1933,"stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,HUN,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,27.08.1952,27.08.1952,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,11.10.1952,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27.08.1952,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,LKA,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,18.12.1953,18.12.1953,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,20.01.1954,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,18.12.1953,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,PAK,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,09.05.1926,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,20.01.1954,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,15.04.1960,Diego
PW05MW_1925P,PW05MW_1925P,TZA,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,28.02.1963,28.02.1963,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,22.04.1963,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,28.02.1963,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,RWA,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,11.05.1964,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,21.03.1964,Diego
PW05MW_1925P,PW05MW_1925P,UGA,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,02.04.1965,02.04.1965,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,14.04.1965,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,02.04.1965,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,CUB,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,24.06.1966,24.06.1966,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,24.05.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,24.06.1966,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,LSO,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,09.05.1926,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,24.05.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,10.03.1972,Diego
PW05MW_1925P,PW05MW_1925P,VAT,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,18.10.1966,18.10.1966,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,12.10.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,18.10.1966,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,GMB,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,05.11.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,05.11.1966,Diego
PW05MW_1925P,PW05MW_1925P,CYP,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,12.12.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,29.11.1966,Diego
PW05MW_1925P,PW05MW_1925P,MCO,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,06.01.1967,06.01.1967,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,15.12.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,06.01.1967,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,ISL,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,02.11.1967,02.11.1967,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,19.12.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,02.11.1967,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,MDV,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,19.12.1966,19.12.1966,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,27.12.1966,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,19.12.1966,"stateSignature, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,SLE,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,20.03.1967,20.03.1967,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,20.02.1967,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20.03.1967,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,NER,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,05.04.1967,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,05.04.1967,Diego
PW05MW_1925P,PW05MW_1925P,GHA,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,03.05.1967,03.05.1967,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,02.05.1967,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,03.05.1967,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,MDG,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,21.06.1967,21.06.1967,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,21.06.1967,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,21.06.1967,"stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,TUN,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,12.07.1967,12.07.1967,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,12.07.1967,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12.07.1967,"stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,NGA,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,15.10.1968,15.10.1968,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,09.10.1968,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,15.10.1968,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,MNG,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,06.12.1968,06.12.1968,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,09.10.1968,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,06.12.1968,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,SYR,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,17.12.1968,17.12.1968,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,22.11.1968,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,17.12.1968,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,ISR,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,20.02.1969,20.02.1969,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,10.02.1969,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,20.02.1969,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,LBN,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,17.04.1969,17.04.1969,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,15.04.1969,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,17.04.1969,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,NPL,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,09.05.1969,09.05.1969,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,07.05.1969,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,09.05.1969,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,ARG,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,12.05.1969,12.05.1969,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,08.05.1969,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,12.05.1969,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,KEN,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,06.07.1970,06.07.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,17.06.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,06.07.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,CIV,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,27.07.1970,27.07.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,21.07.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,27.07.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,JAM,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,28.07.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,28.07.1970,Diego
PW05MW_1925P,PW05MW_1925P,CAF,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,30.07.1970,30.07.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,30.07.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,30.07.1970,"stateSignature, stateRat, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,MWI,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,14.09.1970,14.09.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,04.09.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,14.09.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,ECU,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,16.09.1970,16.09.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,10.09.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,16.09.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,MLT,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,09.05.1926,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,10.09.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,09.10.1970,Diego
PW05MW_1925P,PW05MW_1925P,MAR,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,13.10.1970,13.10.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,07.10.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,13.10.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,TTO,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,09.05.1926,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,09.10.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,24.11.1970,Diego
PW05MW_1925P,PW05MW_1925P,TGO,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,05.04.1971,05.04.1971,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,18.11.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,05.04.1971,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,PAN,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,04.12.1970,04.12.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,26.11.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,04.12.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,MUS,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,09.05.1926,17.06.1925,09.04.1930,09.04.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,26.11.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,23.12.1970,Diego
PW05MW_1925P,PW05MW_1925P,DOM,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,08.12.1970,08.12.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,04.12.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,08.12.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,MYS,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,NA,10.12.1970,10.12.1970,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,07.12.1970,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,10.12.1970,"stateSignature, stateRat, stateForce, Accession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,NA,Diego
PW05MW_1925P,PW05MW_1925P,IDN,Protocol For The Prohibition Of The Use In War Of Asphyxiating Poisonous Or Other Gases And Of Bacteriological Methods Of Warfare,17.06.1925,31.12.9999,17.06.1925,08.02.1928,17.06.1925,31.10.1930,31.10.1930,NA,NA,NA,31.12.9999,NA,GENG-0240,NA,IEA-2603,NA,21.01.1971,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stateSignature, stateRat, stateForce, Accession, Succession, stateWithdrawal","stateSignature, stateRat, stateForce, Accession, Succession, Acceptance, stateWithdrawal",1,14.01.1971,Diego
