"manyID","Title","Beg","Signature","Force","destaID","labptaID","trendID","treatyID","url","alt.url","Remarks","Language"
"CAN-JOR[NA]_2009O","Canada Jordan2009","2009-01-01","2009-01-01","2009-01-01","166","166","166","CAN-JOR[NA]_2009O",NA,"""https://www.international.gc.ca/trade-commerce/trade-agreements-accords-commerciaux/agr-acc/jordan-jordanie/fta-ale/index.aspx?lang=eng""","",""
"CHLMRS_2009P","Chile MERCOSUR Protocol On Services2009","2009-01-01","2009-01-01","2009-01-01","209","210","210","CHLMRS_2009P",NA,"""http://www.sice.oas.org/TPD/CHL_MER/Implementation/Protocols/CHL_MER_Trade_Serv_s.pdf""","","Spanish"
"CHL-TUR[NA]_2009O:CHL-TUR[NA]_2009O","Chile Turkey2009","2009-01-01","2009-01-01","2009-01-01","216","216","216","CHL-TUR[NA]_2009O:CHL-TUR[NA]_2009O","""https://edit.wti.org/app.php/document/show/pdf/53d5498b-a8fa-4f15-a867-841d5c608b23""",NA,"",""
"CHN-PAK[SRV]_2009O:CHN-PAK[SRV]_2009O","China Pakistan Services2009","2009-01-01","2009-01-01","2009-01-01","224","225","225","CHN-PAK[SRV]_2009O","""https://www.commerce.gov.pk/wp-content/uploads/pdf/Pak-China_FTA_Agreement.pdf""",NA,"",""
"EFTGCC_2009O","EFTA GCC2009","2009-01-01","2009-01-01","2009-01-01","379","379","379","EFTGCC_2009O","""https://www.efta.int/media/documents/legal-texts/free-trade-relations/gulf-cooperation-council-GCC/EFTA-GCC%20Free%20Trade%20Agreement.pdf""",NA,"",""
"EFTSRB_2009O","EFTA Serbia2009","2009-01-01","2009-01-01","2009-01-01","394","394","394","EFTSRB_2009O","""https://edit.wti.org/app.php/document/show/pdf/10657537-286e-41ad-9f36-9e3ff2bb28ce""",NA,"",""
"IND-NPL[NA]_2009O:IND-NPL[NA]_1991O","India Nepal2009","2009-01-01","2009-01-01","2009-01-01","492","492","492","IND-NPL[NA]_2009O:IND-NPL[NA]_1991O","""https://commerce.gov.in/wp-content/uploads/2020/05/nepal.pdf""",NA,"",""
"JOR-TUR[NA]_2009O","Jordan Turkey2009","2009-01-01","2009-01-01","2009-01-01","541","541","541","JOR-TUR[NA]_2009O","""https://edit.wti.org/app.php/document/show/pdf/1da7f26d-faee-4e3f-9d99-ac52016d290a""",NA,"",""
"MYS-NZL[NA]_2009O","Malaysia New Zealand2009","2009-01-01","2009-01-01","2009-01-01","598","598","598","MYS-NZL[NA]_2009O","""https://edit.wti.org/app.php/document/show/pdf/452ec618-26ea-4a0a-bc5b-955b6abfee4e""",NA,"",""
"SRB-TUR[SRB]_2009O","Serbia Turkey2009","2009-01-01","2009-01-01","2009-01-01","657","657","657","SRB-TUR[SRB]_2009O","""https://www.trade.gov.tr/data/5b9109cc13b8770becf1e66c/2.%20Turkey-Serbia%20FTA-main%20text.pdf""",NA,"",""
"ASEANG_2009O","Association Of South East Asian Nations Goods2009","2009-01-01","2009-01-01","2009-01-01","69","69","69","ASEANG_2009O","""http://agreement.asean.org/media/download/20140119034633.pdf""",NA,"",""
"ASEANI_2009O","Association Of South East Asian Nations India2009","2009-01-01","2009-01-01","2009-01-01","70","70","70","ASEANI_2009O","""http://agreement.asean.org/media/download/20140119034633.pdf""",NA,"",""
"NIC-PAN[NA]_2009P","Nicaragua Panama Protocol2009","2009-01-01","2009-01-01","2009-01-01","#N/A","#N/A","835","NIC-PAN[NA]_2009P",NA,NA,"",""
"ALBNEF_2009O","Albania EFTA2009","2009-01-01","2009-01-01","2009-01-01","9","9","9","ALBNEF_2009O","""https://edit.wti.org/app.php/document/show/pdf/e1586671-c70b-456e-a0ce-85c691553e18""",NA,"",""
"ESACCM_2009O","East African Community Common Market2009","2009-01-01","2009-01-01","2009-01-01","787","#N/A","902","ESACCM_2009O","""https://www.eacj.org//wp-content/uploads/2012/08/Common-Market-Protocol.pdf""",NA,"",""
"CAN-PAN[NA]_2009O","Canada Panama","2009-01-01","2009-01-01","2009-01-01","798","798","#N/A","CAN-PAN[NA]_2009O",NA,"""https://edit.wti.org/app.php/document/show/pdf/dab1b96e-fc42-42a9-8737-21246c72accb""","Different Beg date",""
"BLRSKR_2009O","Belarus Kazakhstan Russia","2009-01-01","2009-01-01","2010-01-01","104","#N/A","#N/A","BLRSKR_2009O",NA,NA,"",""
"IRQ-JOR[NA]_2009O:IRQ-JOR[NA]_1953O","Iraq Jordan","2009-01-01","2009-01-01","#N/A","499","#N/A","#N/A","IRQ-JOR[NA]_2009O:IRQ-JOR[NA]_1953O",NA,"""http://extwprlegs1.fao.org/docs/pdf/jor62836.pdf""","","Arabic"
"MRCSRP_2009O","MERCOSUR Pakistan","2009-01-01","2009-01-01","2009-01-01","950","#N/A","#N/A","MRCSRP_2009O",NA,NA,"",""
"FJI-PNG[ECE]_2009O","EC Pacific States EPA Fiji Papua New Guinea","2009-01-01","2009-01-01","2009-01-01","979","#N/A","#N/A","FJI-PNG[ECE]_2009O","""https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:22009A1016(01)&from=EN""",NA,"",""
"CAN-PAN[NA]_2010O","Canada Panama2010","2010-01-01","2010-01-01","2010-01-01","#N/A","#N/A","798","CAN-PAN[NA]_2010O",NA,NA,"",""
"CHL-MYS[NA]_2010O","Chile Malaysia2010","2010-01-01","2010-01-01","2010-01-01","800","800","800","CHL-MYS[NA]_2010O","""https://edit.wti.org/app.php/document/show/pdf/c69c056c-47ea-4c69-95f9-87f52db3365c""",NA,"",""
"CHN-CRI[NA]_2010O","China Costa Rica2010","2010-01-01","2010-01-01","2010-01-01","804","804","804","CHN-CRI[NA]_2010O","""https://edit.wti.org/app.php/document/show/pdf/7d46d779-2f1c-4ee5-b034-58f8f0db3a53""",NA,"",""
"CRI-SGP[NA]_2010O","Costa Rica Singapore2010","2010-01-01","2010-01-01","2010-01-01","814","814","814","CRI-SGP[NA]_2010O","""https://edit.wti.org/app.php/document/show/pdf/2a61a1ad-2860-4a49-a29a-9215f47eca4d""",NA,"",""
"ECKORE_2010O","EC Korea2010","2010-01-01","2010-01-01","2010-01-01","815","815","815","ECKORE_2010O","""https://edit.wti.org/app.php/document/show/pdf/a40a77f0-e7f1-4ca5-9947-f4fe32dd4b6f""",NA,"",""
"EFTPER_2010O","EFTA Peru2010","2010-01-01","2010-01-01","2010-01-01","819","819","819","EFTPER_2010O","""https://edit.wti.org/app.php/document/show/pdf/56ab27db-df1e-4299-8db1-6ded98f55067""",NA,"",""
"EFTUKR_2010O","EFTA Ukraine2010","2010-01-01","2010-01-01","2010-01-01","820","820","820","EFTUKR_2010O","""https://edit.wti.org/app.php/document/show/pdf/c8043c77-3a92-42e9-8082-3c33b3d8a1d1""",NA,"",""
"NWZLND_2010O","Hong Kong New Zealand2010","2010-01-01","2010-01-01","2010-01-01","825","825","825","NWZLND_2010O","""https://edit.wti.org/app.php/document/show/pdf/913bfa37-76e8-414c-9cba-4245cbae464d""",NA,"",""
"MRCSRE_2010O","MERCOSUR Egypt2010","2010-01-01","2010-01-01","2010-01-01","#N/A","#N/A","821","MRCSRE_2010O",NA,NA,"",""
"EGYPTM_2010O","Egypt MERCOSUR","2010-01-01","2010-01-01","2010-01-01","821","821","#N/A","EGYPTM_2010O",NA,"""http://www.sice.oas.org/trade/MER_EGY/MER_EGY_Text_e.asp""","","Spanish"
"ECENLR_2011O:ECENLR_1972O","EC (28) Enlargement2011","2011-01-01","2011-01-01","2011-01-01","#N/A","#N/A","335+3","ECENLR_2011O:ECENLR_1972O",NA,NA,"",""
"CHL-VNM[NA]_2011O","Chile Viet Nam2011","2011-01-01","2011-01-01","2011-01-01","803","803","803","CHL-VNM[NA]_2011O","""https://edit.wti.org/app.php/document/show/pdf/d6bbbc07-34fb-4abc-aee3-a478ac4a752a""",NA,"",""
"CMMNIS_2011O:CMMNIS_1994O","Commonwealth Of Independent States2011","2011-01-01","2011-01-01","2011-01-01","811","811","811","CMMNIS_2011O:CMMNIS_1994O","""http://rtais.wto.org/rtadocs/762/TOA/English/FTA%20CIS_Text%20with%20protocols.docx""",NA,"",""
"CRI-PER[NA]_2011O","Costa Rica Peru2011","2011-01-01","2011-01-01","2011-01-01","813","813","813","CRI-PER[NA]_2011O","""https://edit.wti.org/app.php/document/show/pdf/596b963f-cacf-476b-87ee-e446140992af""",NA,"",""
"EFTA_2011O","EFTA Hong Kong2011","2011-01-01","2011-01-01","2011-01-01","817","817","817","EFTA_2011O","""https://edit.wti.org/app.php/document/show/pdf/d085a03f-7020-4e14-b085-7641576281c6""",NA,"",""
"EFTMNT_2011O","EFTA Montenegro2011","2011-01-01","2011-01-01","2011-01-01","818","818","818","EFTMNT_2011O","""https://edit.wti.org/app.php/document/show/pdf/114256db-de6f-49bb-afac-fe89b66c449a""",NA,"",""
"GTM-PER[NA]_2011O","Guatemala Peru2011","2011-01-01","2011-01-01","2011-01-01","823","823","823","GTM-PER[NA]_2011O","""https://edit.wti.org/app.php/document/show/pdf/50015c80-040a-4576-928a-7653ca0cb2eb""",NA,"",""
"IND-JPN[NA]_2011O","India Japan2011","2011-01-01","2011-01-01","2011-01-01","826","826","826","IND-JPN[NA]_2011O","""https://edit.wti.org/app.php/document/show/pdf/d42443d3-3290-4635-a1dc-2a08ff037006""",NA,"",""
"IND-MYS[NA]_2011O","India Malaysia2011","2011-01-01","2011-01-01","2011-01-01","827","827","827","IND-MYS[NA]_2011O","""https://edit.wti.org/app.php/document/show/pdf/bd3826d9-2814-4f24-89e9-90a7ace20778""",NA,"",""
"JPN-PER[NA]_2011O","Japan Peru2011","2011-01-01","2011-01-01","2011-01-01","829","829","829","JPN-PER[NA]_2011O","""https://edit.wti.org/app.php/document/show/pdf/4e7e95bc-8769-4e95-82d0-ebc275f314ca""",NA,"",""
"KOR-PER[KOR]_2011O","Korea Peru2011","2011-01-01","2011-01-01","2011-01-01","830","830","830","KOR-PER[KOR]_2011O","""https://www.fta.go.kr//webmodule/_PSD_FTA/pe/1/eng.pdf""",NA,"",""
"MUS-TUR[NA]_2011O","Mauritius Turkey2011","2011-01-01","2011-01-01","2011-01-01","832","832","832","MUS-TUR[NA]_2011O","""https://www.mcci.org/media/1277/fta.pdf""",NA,"",""
"MNE-UKR[UKR]_2011O","Montenegro Ukraine2011","2011-01-01","2011-01-01","2011-01-01","833","833","833","MNE-UKR[UKR]_2011O","""http://rtais.wto.org/rtadocs/868/TOA/English/MUFTA%20Eng%20%2017%2011%202011.doc""",NA,"",""
"PAN-PER[NA]_2011O","Panama Peru2011","2011-01-01","2011-01-01","2011-01-01","837","837","837","PAN-PER[NA]_2011O","""https://edit.wti.org/app.php/document/show/pdf/2d80cc67-2a37-4351-9b1a-50e40490e3eb""",NA,"",""
"CNTRAM_2011O","Central America Mexico2011","2011-01-01","2011-01-01","2011-01-01","949","949","949","CNTRAM_2011O","""https://edit.wti.org/app.php/document/show/pdf/0e5506d9-eb69-498f-bb0b-9dcb4b698805""",NA,"",""
"GRPTHR_2011O:GRPTHR_1994O","Group Of Three2011","2011-01-01","2011-01-01","2011-01-01","#N/A","#N/A","464+1","GRPTHR_2011O:GRPTHR_1994O",NA,NA,"",""
"CUB-SLV[NA]_2011O","Cuba El Salvador","2011-01-01","2011-01-01","2012-01-01","916","#N/A","#N/A","CUB-SLV[NA]_2011O",NA,"""http://rtais.wto.org/rtadocs/881/TOA/Spanish/TOA%20El%20Salvador-Cuba.pdf""","Spanish",""
"MEX-PER[NA]_2011O:MEX-PER[NA]_1987O","Mexico Peru","2011-01-01","2011-01-01","2012-01-01","1014","#N/A","#N/A","MEX-PER[NA]_2011O:MEX-PER[NA]_1987O","""https://edit.wti.org/app.php/document/show/pdf/0c72987f-1665-4efa-bfeb-28afe4d5cee4""",NA,"",""
"AUS-MYS[NA]_2012O","Australia Malaysia2012","2012-01-01","2012-01-01","2012-01-01","795","795","795","AUS-MYS[NA]_2012O","""https://edit.wti.org/app.php/document/show/pdf/4e93b6aa-e61a-4dd2-964e-1699eea9eddb""",NA,"",""
"CNTRAE_2012O","Central America EC2012","2012-01-01","2012-01-01","2012-01-01","799","799","799","CNTRAE_2012O","""https://edit.wti.org/app.php/document/show/pdf/48a361e0-c831-431b-b3da-e718fcb0ca39""",NA,"",""
"COL-PER[NA]_2012O","Colombia Peru EC2012","2012-01-01","2012-01-01","2012-01-01","810","810","810","COL-PER[NA]_2012O","""https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:22012A1221(01)&from=EN""",NA,"",""
"KOR-TUR[KOR]_2012O","Korea Turkey2012","2012-01-01","2012-01-01","2012-01-01","831","831","831","KOR-TUR[KOR]_2012O","""http://www.customs.go.kr/download/engportal/han_turkey_02_01.pdf""",NA,"",""
"PCFCAL_2012O","Pacific Alliance2013","2012-01-01","2012-01-01","2012-01-01","836","836","836","PCFCAL_2012O",NA,"""https://alianzapacifico.net/descarga-documentos-alcaps/""","","Spanish"
"PER-VEN[VNZ]_2012O","Peru Venezuela2012","2012-01-01","2012-01-01","2012-01-01","838","838","838","PER-VEN[VNZ]_2012O",NA,"""http://www.sice.oas.org/TPD/PER_VEN/Texts/Text_s.pdf""","","Spanish"
"CHILE_2012O","Chile Hong Kong2012","2012-01-01","2012-01-01","2012-01-01","858","858","858","CHILE_2012O","""https://edit.wti.org/app.php/document/show/pdf/693867d9-4d59-449d-a987-ff49bc30b03b""",NA,"",""
"GVRNMP_2012A","Revised Agreement On Governement Procurement2012","2012-01-01","2012-01-01","2012-01-01","#N/A","#N/A","9004","GVRNMP_2012A","""https://www.wto.org/english/docs_e/legal_e/rev-gpr-94_01_e.pdf""",NA,"",""
"KOR-USA[KES]_2012A","Korea US Environmental Side Agreement","2012-01-01","2012-01-01","2012-01-01","551","#N/A","969","KOR-USA[KES]_2012A","""https://www.state.gov/wp-content/uploads/2019/02/12-315-Rep-of-Korea-Environment-Cooperation.pdf""",NA,"",""
"PAN-USA[ENS]_2012A","Panama US Environmental Side Agreement","2012-01-01","2012-01-01","2012-01-01","643","#N/A","968","PAN-USA[ENS]_2012A","""https://2009-2017.state.gov/documents/organization/189455.pdf""",NA,"",""
"IDN-PAK[NA]_2012O","Indonesia Pakistan","2012-01-01","2012-01-01","2013-01-01","971","#N/A","#N/A","IDN-PAK[NA]_2012O","""https://www.commerce.gov.pk/wp-content/uploads/pdf/Indonesia_Pakistan_PTA.pdf""",NA,"",""
"BRA-VEN[VNZ]_2012O:BRA-VEN[VNZ]_1994O","Brazil Venezuela","2012-01-01","2012-01-01","2014-01-01","1003","#N/A","#N/A","BRA-VEN[VNZ]_2012O:BRA-VEN[VNZ]_1994O",NA,NA,"",""
"CAN-HND[NA]_2013O","Canada Honduras2013","2013-01-01","2013-01-01","2013-01-01","797","797","797","CAN-HND[NA]_2013O","""https://edit.wti.org/app.php/document/show/pdf/0cb697d6-f0ff-420d-bae7-64d217dec405""",NA,"",""
"CHL-THA[NA]_2013O","Chile Thailand2013","2013-01-01","2013-01-01","2013-01-01","801","#N/A","801","CHL-THA[NA]_2013O","""https://edit.wti.org/app.php/document/show/pdf/6f924ace-1efc-4bd7-b6df-1aad4403aa3f""",NA,"",""
"COL-CRI[NA]_2013O:COL-CRI[NA]_1984O","Colombia Costa Rica2013","2013-01-01","2013-01-01","2013-01-01","805","805","805","COL-CRI[NA]_2013O:COL-CRI[NA]_1984O","""https://edit.wti.org/app.php/document/show/pdf/52566121-2715-4447-a7f6-80b355664c7a""",NA,"",""
"COL-ISR[NA]_2013O","Colombia Israel2013","2013-01-01","2013-01-01","2013-01-01","806","806","806","COL-ISR[NA]_2013O","""https://edit.wti.org/app.php/document/show/pdf/f6561c5f-f384-4fe7-875b-4f71bcd98174""",NA,"",""
"COL-KOR[KOR]_2013O","Colombia Korea2013","2013-01-01","2013-01-01","2013-01-01","808","808","808","COL-KOR[KOR]_2013O","""https://edit.wti.org/app.php/document/show/pdf/9734219c-c3f5-4e79-ba4a-c120dfc700a9""",NA,"",""
"COL-PAN[NA]_2013O:COL-PAN[NA]_1993O","Colombia Panama2013","2013-01-01","2013-01-01","2013-01-01","809","809","809","COL-PAN[NA]_2013O:COL-PAN[NA]_1993O","""https://edit.wti.org/app.php/document/show/pdf/9c46d3aa-3c79-40d3-ba4f-ccf3f560c499""",NA,"",""
"NZL-TWN[TWN]_2013O","New Zealand Taiwan2013","2013-01-01","2013-01-01","2013-01-01","834","834","834","NZL-TWN[TWN]_2013O","""https://edit.wti.org/app.php/document/show/pdf/b5b1715e-ffe7-47ff-9b44-d100e70a7e0b""",NA,"",""
"BSNHRE_2013O","Bosnia And Herzogovina EFTA2013","2013-01-01","2013-01-01","2013-01-01","844","844","844","BSNHRE_2013O","""https://edit.wti.org/app.php/document/show/pdf/2b345c74-79db-4536-b856-377b918e28dd""",NA,"",""
"CHE-CHN[NA]_2013O","China Switzerland2013","2013-01-01","2013-01-01","2013-01-01","862","862","862","CHE-CHN[NA]_2013O","""https://edit.wti.org/app.php/document/show/pdf/3308b346-b03b-4c86-b5cb-41bce342fd29""",NA,"",""
"CNTRAE_2013O","Central America EFTA2013","2013-01-01","2013-01-01","2013-01-01","864","864","864","CNTRAE_2013O","""https://www.efta.int/media/documents/legal-texts/free-trade-relations/central-america/EFTA-Central-America-free-trade-agreement.pdf""",NA,"",""
"ARMNEC_2013O","Armenia EC2013","2013-01-01","2013-01-01","2013-01-01","#N/A","#N/A","867","ARMNEC_2013O",NA,NA,"",""
"CHN-ISL[NA]_2013O","China Iceland2013","2013-01-01","2013-01-01","2013-01-01","955","955","955","CHN-ISL[NA]_2013O","""https://edit.wti.org/app.php/document/show/pdf/29913b1f-a854-495f-b8a3-21fdcc3865ed""",NA,"",""
"SGP-TWN[TAP]_2013O","Singapore Taipei2013","2013-01-01","2013-01-01","2013-01-01","961","#N/A","961","SGP-TWN[TAP]_2013O","""https://edit.wti.org/app.php/document/show/pdf/bb83921a-d33b-4e73-8388-2648f77989da""",NA,"",""
"COL-USA[ENS]_2013A","Colombia US Environmental Side Agreement","2013-01-01","2013-01-01","2013-01-01","241","#N/A","967","COL-USA[ENS]_2013A","""https://2009-2017.state.gov/documents/organization/207971.pdf""",NA,"",""
"PAN-TTO[NA]_2013O","Panama Trinidad And Tobago","2013-01-01","2013-01-01","#N/A","896","#N/A","896","PAN-TTO[NA]_2013O","""http://www.sice.oas.org/TPD/PAN_TTO/Text_e.pdf""",NA,"",""
"AUS-JPN[NA]_2014O","Australia Japan2014","2014-01-01","2014-01-01","2014-01-01","842","842","842","AUS-JPN[NA]_2014O","""https://edit.wti.org/app.php/document/show/pdf/95464fdc-d1d3-454a-9670-7bdc65bacab9""",NA,"",""
"CAN-KOR[KOR]_2014O","Canada Korea2014","2014-01-01","2014-01-01","2014-01-01","852","852","852","CAN-KOR[KOR]_2014O","""http://sice.oas.org/Trade/CAN_KOR/English/Text_e.asp""",NA,"",""
"ECGERG_2014O","EC Georgia2014","2014-01-01","2014-01-01","2014-01-01","866","866","866","ECGERG_2014O","""https://edit.wti.org/app.php/document/show/pdf/e9fddb57-9a0a-4443-ad3c-fa823445074d""",NA,"",""
"ECMLDV_2014O","EC Moldova2014","2014-01-01","2014-01-01","2014-01-01","872","872","872","ECMLDV_2014O","""https://edit.wti.org/app.php/document/show/pdf/53463c73-5ac4-4a31-917f-a8025bce0bf2""",NA,"",""
"ECUKRN_2014O","EC Ukraine2014","2014-01-01","2014-01-01","2014-01-01","876","876","876","ECUKRN_2014O","""https://edit.wti.org/app.php/document/show/pdf/3400de00-caef-47c1-9863-fc982207040a""",NA,"",""
"MEX-PAN[NA]_2014O:MEX-PAN[NA]_1985O","Mexico Panama2014","2014-01-01","2014-01-01","2014-01-01","891","891","891","MEX-PAN[NA]_2014O:MEX-PAN[NA]_1985O","""https://edit.wti.org/app.php/document/show/pdf/08ce700f-d8fb-4873-af31-a7b5aa934771""",NA,"",""
"TRDFCL_2014A","Agreement On Trade Facilitation2014","2014-01-01","2014-01-01","2014-01-01","#N/A","#N/A","9005","TRDFCL_2014A",NA,NA,"",""
"CHN-KOR[KOR]_2014O","China Korea2014","2014-01-01","2014-01-01","2014-01-01","#N/A","#N/A","909","CHN-KOR[KOR]_2014O",NA,NA,"",""
"AUS-KOR[KOR]_2014O","Australia Korea2014","2014-01-01","2014-01-01","2014-01-01","911","911","911","AUS-KOR[KOR]_2014O","""https://edit.wti.org/app.php/document/show/pdf/c7733eef-6964-42b7-98d2-fec3f8dd8f90""",NA,"",""
"MYS-TUR[NA]_2014O","Malaysia Turkey2014","2014-01-01","2014-01-01","2014-01-01","943","943","943","MYS-TUR[NA]_2014O","""https://edit.wti.org/app.php/document/show/pdf/10795e7b-9775-44e4-b72c-c224a3a86e9e""",NA,"",""
"ECWSAS_2014O","EC West African States2014","2014-01-01","2014-01-01","2014-01-01","#N/A","#N/A","980","ECWSAS_2014O",NA,NA,"",""
"MDA-TUR[MLD]_2014O","Moldova Turkey2014","2014-01-01","2014-01-01","2014-01-01","983","#N/A","983","MDA-TUR[MLD]_2014O","""http://rtais.wto.org/rtadocs/931/TOA/English/1-Turkey-Moldova%20FTA%20Main%20Text%2010%20Sept%202014.doc""",NA,"",""
"ERSNEU_2014O","Eurasian Economic Union (EAEU)","2014-01-01","2014-01-01","2015-01-01","1040","#N/A","#N/A","ERSNEU_2014O","""https://edit.wti.org/app.php/document/show/pdf/b733d847-dc58-442a-afee-d73c0f1c472d""",NA,"",""
"AUS-CHN[NA]_2015O","Australia China2015","2015-01-01","2015-01-01","2015-01-01","840","840","840","AUS-CHN[NA]_2015O","""https://edit.wti.org/app.php/document/show/pdf/38a7cb45-d9ef-482e-b4ff-c8b0a9ba9648""",NA,"",""
"KOR-NZL[KOR]_2015O","Korea New Zealand2015","2015-01-01","2015-01-01","2015-01-01","912","912","912","KOR-NZL[KOR]_2015O","""https://edit.wti.org/app.php/document/show/pdf/01b15430-efab-489f-abab-2eda6c675f07""",NA,"",""
"KOR-VNM[KOR]_2015O","Korea Viet Nam2015","2015-01-01","2015-01-01","2015-01-01","913","913","913","KOR-VNM[KOR]_2015O","""https://edit.wti.org/app.php/document/show/pdf/c5b4a8ec-3ed0-41e0-a83c-5d51347d8971""",NA,"",""
"BLKRVN_2015O","Belarus Kazakhstan Russia Viet Nam2015","2015-01-01","2015-01-01","2015-01-01","#N/A","#N/A","915","BLKRVN_2015O",NA,NA,"",""
"HND-PER[NA]_2015O","Honduras Peru2015","2015-01-01","2015-01-01","2015-01-01","919","919","919","HND-PER[NA]_2015O","""https://edit.wti.org/app.php/document/show/pdf/b600bb3f-d4cb-4812-ae25-0bad32cf8a59""",NA,"",""
"JPN-MNG[NA]_2015O","Japan Mongolia2015","2015-01-01","2015-01-01","2015-01-01","930","930","930","JPN-MNG[NA]_2015O","""https://edit.wti.org/app.php/document/show/pdf/225337a3-e732-42ce-9e06-c61dcb2f6c99""",NA,"",""
"CMSECS_2015O","COMESA EAC SADC2015","2015-01-01","2015-01-01","2015-01-01","#N/A","#N/A","1000","CMSECS_2015O",NA,NA,"",""
"CLPECA_2015O","Colombia Peru EC Croatia Accession2015","2015-01-01","2015-01-01","2015-01-01","#N/A","#N/A","810+2","CLPECA_2015O",NA,NA,"",""
"SGP-TUR[NA]_2015O","Singapore Turkey2015","2015-01-01","2015-01-01","2015-01-01","962","#N/A","962","SGP-TUR[NA]_2015O","""https://edit.wti.org/app.php/document/show/pdf/2973ae48-9b24-4bbe-9fef-e0cda02b2ae4""",NA,"",""
"ECKSVS_2015O","EC Kosovo SAA2015","2015-01-01","2015-01-01","2015-01-01","975","#N/A","975","ECKSVS_2015O","""https://edit.wti.org/app.php/document/show/pdf/e7970d13-2ca7-406d-a728-4a9208cadbc8""",NA,"",""
"ECKZKH_2015O","EC Kazakhstan2015","2015-01-01","2015-01-01","2015-01-01","997","#N/A","997","ECKZKH_2015O","""https://edit.wti.org/app.php/document/show/pdf/da5d612b-9928-43d6-b854-b850580ed46d""",NA,"",""
"CHN-KOR[KOR]_2015O","China Korea","2015-01-01","2015-01-01","2015-01-01","909","909","#N/A","CHN-KOR[KOR]_2015O","""https://edit.wti.org/app.php/document/show/pdf/a591392b-4607-4f04-9737-ab79380a226f""",NA,"",""
"GTM-TTO[NA]_2015O","Guatemala Trinidad And Tobago","2015-01-01","2015-01-01","#N/A","885","#N/A","885","GTM-TTO[NA]_2015O",NA,NA,"",""
"EREUVN_2015O","Eurasian Economic Union (EAEU) Viet Nam","2015-01-01","2015-01-01","2016-01-01","915","#N/A","#N/A","EREUVN_2015O","""https://edit.wti.org/app.php/document/show/pdf/2f0ac0e9-fa1d-4867-bcf0-eb826bc6cdc9""",NA,"",""
"ISR-PAN[NA]_2015O","Israel Panama","2015-01-01","2015-01-01","#N/A","928","#N/A","#N/A","ISR-PAN[NA]_2015O",NA,"""http://www.sice.oas.org/Trade/PAN_ISR/PAN_ISR_index_e.asp""","Different Beg date",""
"CM09DC_2015O","Common Market For Eastern And Southern Africa (COMESA) East African Community (EAC) Southern African Development Community (SADC)","2015-01-01","2015-01-01","#N/A","1000","#N/A","#N/A","CM09DC_2015O",NA,"""https://www.eac.int/index.php?option=com_documentmananger&task=download.document&file=bWFpbl9kb2N1bWVudHNfcGRmX2VjeGpYamxNQndNZEVJdGJQaU5LVkRNc2lnbmVkLXRmdGEtYWdyZWVtZW50LWFuZC1kZWNsYXJhdGlvbi1qdW5lLTIwMTU=&counter=180""","",""
"CAN-UKR[UKR]_2016O","Canada Ukraine2016","2016-01-01","2016-01-01","2016-01-01","#N/A","#N/A","855","CAN-UKR[UKR]_2016O",NA,NA,"",""
"ECVTNM_2016O","EC Viet Nam2016","2016-01-01","2016-01-01","2016-01-01","#N/A","#N/A","877","ECVTNM_2016O",NA,NA,"",""
"TRNSPP_2016O","Transpacific Partnership2016","2016-01-01","2016-01-01","2016-01-01","899","899","899","TRNSPP_2016O","""https://edit.wti.org/app.php/document/show/pdf/c22dbcc3-e4f7-40df-9025-a85117108e3c""",NA,"",""
"EFTPHL_2016O","EFTA Philippines2016","2016-01-01","2016-01-01","2016-01-01","965","#N/A","965","EFTPHL_2016O","""https://edit.wti.org/app.php/document/show/pdf/01d03e6c-30b7-43e4-a255-487f3517230b""",NA,"",""
"CLPEEA_2016O","Colombia Peru EC Ecuador Accession2016","2016-01-01","2016-01-01","2016-01-01","#N/A","#N/A","810+1","CLPEEA_2016O",NA,NA,"",""
"CANDEC_2016O:CANDEC_2016O","Canada EC (CETA)2016","2016-01-01","2016-01-01","2016-01-01","848","848","848","CANDEC_2016O:CANDEC_2016O","""https://edit.wti.org/app.php/document/show/pdf/ca861348-3126-4b4c-9177-245da6413dec""",NA,"",""
"CHL-URY[NA]_2016O:CHL-URY[NA]_1985O","Chile Uruguay2016","2016-01-01","2016-01-01","2016-01-01","974","#N/A","974","CHL-URY[NA]_2016O:CHL-URY[NA]_1985O","""https://edit.wti.org/app.php/document/show/pdf/d1cba00f-4306-48a6-843d-c9a4bdcf7a93""",NA,"",""
"EC EAC_2016O","EC EAC2016","2016-01-01","2016-01-01","2016-01-01","#N/A","#N/A","977","EC EAC_2016O",NA,NA,"",""
"EFTGRG_2016O","EFTA Georgia2016","2016-01-01","2016-01-01","2016-01-01","981","#N/A","981","EFTGRG_2016O","""https://edit.wti.org/app.php/document/show/pdf/a4d5822e-f06b-4e5e-968e-1f3219752ac3""",NA,"",""
"AUS-SGP[NA]_2016E","Australia Singapore Amended","2016-01-01","2016-01-01","2017-01-01","82","#N/A","#N/A","AUS-SGP[NA]_2016E","""https://www.dfat.gov.au/sites/default/files/agreement-to-amend-the-singapore-australia-free-trade-agreement.pdf""",NA,"",""
